PC&nbsp";DOS&nbsp";6.1 (early version);2GB;FAT12, FAT16, FAT16B;720KB"; 1.44MB, 2.88MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;n/a;No;No
PC&nbsp";DOS&nbsp";6.1 with Compression / PC&nbsp";DOS&nbsp";6.3;2GB;FAT12, FAT16, FAT16B;720KB"; 1.44MB, 2.88MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;n/a;[[SuperStor]];No
PC&nbsp";DOS&nbsp";7.0 / PC&nbsp";DOS&nbsp";2000;2GB;FAT12, FAT16, FAT16B;720KB"; 1.44MB, 1.86MB (XDF), 2.88MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB, 1.54MB (XDF);n/a;[[Stac Electronics|Stacker]];No
PC&nbsp";DOS&nbsp";7.10;?;FAT12, FAT16, FAT16B, FAT32;720KB"; 1.44MB, 1.86MB (XDF), 2.88MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB, 1.54MB (XDF);n/a;Stacker, not on FAT32;No
DOS&nbsp";Plus&nbsp";1.1;32MB;FAT12, FAT16, CP/M-86;315KB"; 720KB"; CP/M 315KB"; CP/M 720KB"; MSX-DOS 360 KB"; MSX-DOS 720 KB;160KB"; 180KB"; 320KB"; 360KB"; 800KB"; 1.2MB"; CP/M 160KB"; CP/M 320KB;n/a;No;No
DOS&nbsp";Plus&nbsp";1.2-2.1;32MB;FAT12, FAT16, CP/M-86;Apricot 315KB"; (720KB);160KB"; 180KB"; 320KB"; 360KB"; 1.2MB"; Acorn640KB"; Acorn800KB"; CP/M 320KB;n/a;No;No
DR&nbsp";DOS&nbsp";3.31-3.35;2GBJanuary 2012;FAT12, FAT16, FAT16B;720KB"; 1.44MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;n/a;No;No
DR&nbsp";DOS&nbsp";3.40-3.41;2GB;FAT12, FAT16, FAT16B;720KB"; 1.44MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;(250.25KB);No;No
DR&nbsp";DOS&nbsp";5.0;2GB;FAT12, FAT16, FAT16B;720KB"; 1.44MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;(250.25KB);No;No
DR&nbsp";DOS&nbsp";6.0;2GB;FAT12, FAT16, FAT16B;720KB"; 1.44MB, 2.88MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;(250.25KB);SuperStor;No
PalmDOS&nbsp";1.0;2GB;FAT12, FAT16, FAT16B;720KB"; 1.44MB, 2.88MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;(250.25KB);SuperStor;No
Novell&nbsp";DOS&nbsp";7;2GB;FAT12, FAT16, FAT16B;720KB"; 1.44MB, 2.88MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;(250.25KB);Stacker;No
OpenDOS&nbsp";7.01;2GB;FAT12, FAT16, FAT16B;720KB"; 1.44MB, 2.88MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;(250.25KB);Stacker;No
DR-OpenDOS&nbsp";7.02;2GB;FAT12, FAT16, FAT16B;720KB"; 1.44MB, 2.88MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;(250.25KB);Stacker;No
DR-DOS&nbsp";7.02;2GB;FAT12, FAT16, FAT16B, (FAT32 in FDISK only);720KB"; 1.44MB, 2.88MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;(250.25KB);Stacker;Partial, COMMAND.COM and LONGNAME only
DR-DOS&nbsp";7.03;2GB;FAT12, FAT16, FAT16B, (FAT32 in FDISK only);720KB"; 1.44MB, 2.88MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;(250.25KB);Stacker;Partial, COMMAND.COM and LONGNAME only
DR-DOS&nbsp";7.04-7.05;?;FAT12, FAT16, FAT16B, FAT32 (non-bootable);720KB"; 1.44MB, 2.88MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;(250.25KB);Stacker, not on FAT32;Partial, COMMAND.COM and LONGNAME only
DR-DOS&nbsp";7.06-7.07;?;FAT12, FAT16, FAT16B, FAT32 (bootable);720KB"; 1.44MB, 2.88MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;(250.25KB);Stacker, not on FAT32;Partial, COMMAND.COM and LONGNAME only
DR-DOS8.0;?;FAT12, FAT16, FAT16B, FAT32;720KB"; 1.44MB, 2.88MB;160KB"; 180KB"; 320KB"; 360KB"; 1.2MB;(250.25KB);Supported, not on FAT32;Partial, COMMAND.COM only
DR-DOS8.1;?;FAT12, FAT16, FAT16B, FAT32;720KB"; 1.44MB, 2.88MB;360KB"; 1.2MB;n/a;No;No
FreeDOS&nbsp";1.0;2TB January 2012;FAT12, FAT16, FAT16B, FAT32;720KB"; 1.44MB, 2.88MB;360KB"; 1.2MB;n/a;Dunno;No
FreeDOS&nbsp";1.1-1.2;2TB January 2012;FAT12, FAT16, FAT16B, FAT32;720KB"; 1.44MB, 2.88MB;360KB"; 1.2MB;n/a;No;Yes
PTS-DOS 32;?;FAT12, FAT16, FAT16B, FAT32;720KB"; 1.44MB, 2.88MB;360KB"; 1.2MB;n/a;No;No
PTS-DOS 2000;?;FAT12, FAT16, FAT16B, FAT32;720KB"; 1.44MB, 2.88MB;360KB"; 1.2MB;n/a;No;No
PTS-DOS 2000 PRO;?;FAT12, FAT16, FAT16B, FAT32;720KB"; 1.44MB, 2.88MB;360KB"; 1.2MB;n/a;No;No
Datalight ROM-DOS;?;FAT12, FAT16, FAT16B, FAT32;720KB"; 1.44MB, 2.88MB;360KB"; 1.2MB;n/a;No;Yes
DIP&nbsp";DOS;n/a;FAT12;n/a;n/a;n/a;No;No
